tconst;tmdb_id;acteur_principal_;actor_image_url
tt0054614;37038;Patrick McGoohan;https://image.tmdb.org/t/p/w500/xtUMgFYGF7KmJg1KqiYQuwYTTe3.jpg
tt0054615;88930;Dean Martin;https://image.tmdb.org/t/p/w500/lMWkTDKPsDVS3DiMUNkTLLjm3f5.jpg
tt0054621;269106;Jean Seberg;https://image.tmdb.org/t/p/w500/mNW6MJ5YAiFWAnH9pCmi0PjKXc.jpg
tt0054628;110299;George Hamilton;https://image.tmdb.org/t/p/w500/za0jt4pZEjHf3kzUecbIC6hpX7I.jpg
tt0054632;4024;Delphine Seyrig;https://image.tmdb.org/t/p/w500/xffVQ7uiMhO8zDHRCtfVjEAWxOu.jpg
tt0054636;339513;Howard Keel;https://image.tmdb.org/t/p/w500/8pvdM0sFqs4Jq6Foh72UYhXXSh1.jpg
tt0054637;145472;Antonella Lualdi;https://image.tmdb.org/t/p/w500/nQXbIhWX5m7TxAaaOLeLRhkJ8JN.jpg
tt0054641;3473;Haya Harareet;https://image.tmdb.org/t/p/w500/gurUharioqQL9f9zdTXbt4fJLPE.jpg
tt0054642;28758;Sal Ponti;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0054649;32611;Ray Bolger;https://image.tmdb.org/t/p/w500/43GZ1i6m905Q0r0qe99lgUUPX5O.jpg
tt0054651;101281;Tuesday Weld;https://image.tmdb.org/t/p/w500/9d58qElviT6Q9soeixJmxWtaMBc.jpg
tt0054652;52841;Bob Hope;https://image.tmdb.org/t/p/w500/4TNYeks5q1dNKszFxOmL4pCjEvn.jpg
tt0054653;43017;Susan Hayward;https://image.tmdb.org/t/p/w500/ycgStET6VSECnnk0JV6hJOs57kY.jpg
tt0054669;41507;Annie Girardot;https://image.tmdb.org/t/p/w500/e9OM5HIjcpojNCMlQe1AWog50T6.jpg
tt0054671;38658;Audie Murphy;https://image.tmdb.org/t/p/w500/1ljBPY1utBfHSYiT1KZc9rFfBud.jpg
tt0054676;59969;Alfred Adam;https://image.tmdb.org/t/p/w500/lYsguYFlS522KLgBsuu3NcXayoO.jpg
tt0054678;67377;David Niven;https://image.tmdb.org/t/p/w500/ioW2DU6T2HPvTdqUSaLLQmGPb38.jpg
tt0054679;279896;Stephen Boyd;https://image.tmdb.org/t/p/w500/kQxB3VylrgEnCdzRB0hyf4oBXpT.jpg
tt0054692;18228;Elvis Presley;https://image.tmdb.org/t/p/w500/psf1wJUw48ALsfV3tN31FX0mDW5.jpg
tt0054696;343772;Virgilio Teixeira;https://image.tmdb.org/t/p/w500/kczfkUIKGIuQng8OavsHcYQVyPS.jpg
tt0054698;164;Audrey Hepburn;https://image.tmdb.org/t/p/w500/hwPHPRz7YqmcRAlvhag5VPeoaoC.jpg
tt0054700;65009;Brigitte Bardot;https://image.tmdb.org/t/p/w500/xitdKLPSsavii74yGJ73cwMzBOC.jpg
tt0054701;119926;Carroll Baker;https://image.tmdb.org/t/p/w500/ui9gwewS5Ofb2sop0ZWN9G8Yako.jpg
tt0054710;146915;Lana Turner;https://image.tmdb.org/t/p/w500/5nyFlzZ9Dkih2MWOFSK4B90j4GX.jpg
tt0054715;255083;Robert Ryan;https://image.tmdb.org/t/p/w500/hpWgaPTbBLGCdYXHcEVLIWaA3m0.jpg
tt0054719;140681;Jean-Pierre Cassel;https://image.tmdb.org/t/p/w500/iCZ9CFw55lwdERGuIEFrkpOdaBi.jpg
tt0054731;37343;Peter Cushing;https://image.tmdb.org/t/p/w500/if5g03wn6uvHx7F6FxXHLebKc0q.jpg
tt0054734;59434;Jean Gabin;https://image.tmdb.org/t/p/w500/pmFuOVTQvYdgmN7cYOuyJHPfMRt.jpg
tt0054740;79866;Dirk Bogarde;https://image.tmdb.org/t/p/w500/f0S6MxxcYb367KtnXWTH8DoWHMt.jpg
tt0054743;20139;Audrey Hepburn;https://image.tmdb.org/t/p/w500/hwPHPRz7YqmcRAlvhag5VPeoaoC.jpg
tt0054745;84972;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0054755;169854;Lola Albright;https://image.tmdb.org/t/p/w500/98SwJKs5fpiud4cfArXfKReUJ1m.jpg
tt0054757;30462;John Wayne;https://image.tmdb.org/t/p/w500/vI1DyoZxvz51Gxb8uwVLwladohk.jpg
tt0054758;63212;Romy Schneider;https://image.tmdb.org/t/p/w500/7ZM51RfI5oMx8Q5hpyYZ7MyD6Do.jpg
tt0054759;22386;Rock Hudson;https://image.tmdb.org/t/p/w500/6DQsctwdw7vC3asZMTCpH88OE1S.jpg
tt0054761;4528;Louis Jourdan;https://image.tmdb.org/t/p/w500/pHLHxUSvj1usU8jVAADGKDO5PZ7.jpg
tt0054763;58227;William Redfield;https://image.tmdb.org/t/p/w500/6w7BRi6bTRZq263Bxkfogy4ekLB.jpg
tt0054769;256653;Danielle Darrieux;https://image.tmdb.org/t/p/w500/l8YlVUlaJw83YQ3mmqmM1iO3KI7.jpg
tt0054772;129166;Glenn Ford;https://image.tmdb.org/t/p/w500/d6Vk69m5NAgMSgo4LmDm748wwm7.jpg
tt0054790;28430;Edward Judd;https://image.tmdb.org/t/p/w500/4M5aLZ3U3KPnVAPWnvlmA1eiQD8.jpg
tt0054795;18449;Maureen O'Hara;https://image.tmdb.org/t/p/w500/yGNh18kBF7afOdjTcEP2zFCxzCH.jpg
tt0054805;31916;Spencer Tracy;https://image.tmdb.org/t/p/w500/aUZUlQjiWvl23stKXzxycb31sen.jpg
tt0054814;11580;Fernandel;https://image.tmdb.org/t/p/w500/eiiPLZPZ0XilcexB5eNOWEbbcrm.jpg
tt0054821;20778;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0054832;377813;Don Borisenko;https://image.tmdb.org/t/p/w500/hV5RHhlRF1rS8qKNSQy4fnWcE1v.jpg
tt0054834;95234;Fernandel;https://image.tmdb.org/t/p/w500/eiiPLZPZ0XilcexB5eNOWEbbcrm.jpg
tt0054837;562537;Charles Boyer;https://image.tmdb.org/t/p/w500/uVV5HiMl0xP1haPwqcJNweGizZ1.jpg
tt0054838;66835;Maurice Ronet;https://image.tmdb.org/t/p/w500/kNoCaKscnlHGTUucSUwjla7QT1v.jpg
tt0054847;16638;Charlton Heston;https://image.tmdb.org/t/p/w500/mJabHWZrjlFiF8U8Bbr8lSFtLX6.jpg
tt0054853;35189;Jerry Lewis;https://image.tmdb.org/t/p/w500/3TpijSL83yJYvEurLjCnIU44Fr9.jpg
tt0054862;119536;William Shatner;https://image.tmdb.org/t/p/w500/puzpe91Lh0CzdRKg9iYilQsjoYk.jpg
tt0054866;84050;Leslie Caron;https://image.tmdb.org/t/p/w500/8KaogFPimucFHFyUkdA0c0Bym5C.jpg
tt0054875;93794;Sean Flynn;https://image.tmdb.org/t/p/w500/zrdl02hMWCb9yqbgSS9fvmeZV4R.jpg
tt0054879;171898;John Mills;https://image.tmdb.org/t/p/w500/jMqhI1NeTwgdKsrj9vMshk1r5hP.jpg
tt0054885;25105;Nancy Kwan;https://image.tmdb.org/t/p/w500/7zyCmjejDEdbNHkxUZPOYIWZcgd.jpg
tt0054890;50474;Glenn Ford;https://image.tmdb.org/t/p/w500/d6Vk69m5NAgMSgo4LmDm748wwm7.jpg
tt0054892;98010;Bradford Dillman;https://image.tmdb.org/t/p/w500/o86FOgoC3gWy44KFMdyKb8G4O0F.jpg
tt0054898;80595;Herbert Lom;https://image.tmdb.org/t/p/w500/1sqfpn8EzsCgQdwmB8NP4bLWYlP.jpg
tt0054901;95467;Claude Dauphin;https://image.tmdb.org/t/p/w500/1Phmm4zdV1gX3R3Gbjz5W4m2DBq.jpg
tt0054907;377875;Peter van Eyck;https://image.tmdb.org/t/p/w500/rv26j7mnV32X4mKxFY1pAquvfrX.jpg
tt0054908;4897;Jean-Pierre Cassel;https://image.tmdb.org/t/p/w500/iCZ9CFw55lwdERGuIEFrkpOdaBi.jpg
tt0054918;142924;Ray Danton;https://image.tmdb.org/t/p/w500/m6AbhBmKtBIBxYoB48l7M3PNAp2.jpg
tt0054923;43018;James Darren;https://image.tmdb.org/t/p/w500/4ljvnQc75JVmyUHrSZsU7mBm4PT.jpg
tt0054928;63680;Marie Laforêt;https://image.tmdb.org/t/p/w500/8y9gJDW8m5cXbdLvAgnThaYzQ3h.jpg
tt0054933;174709;Gina Lollobrigida;https://image.tmdb.org/t/p/w500/pdvbAneNNd17OjUXk9w99t44pe1.jpg
tt0054934;102199;Clint Walker;https://image.tmdb.org/t/p/w500/33wokPhHi4j6dUjuBKYWkaB5T7D.jpg
tt0054936;84119;Ingrid Bergman;https://image.tmdb.org/t/p/w500/jXEE0P6705JbMAJ2nwtHjmqkd5F.jpg
tt0054937;229124;Ricardo Montalban;https://image.tmdb.org/t/p/w500/lL4I7U0j6Jc31XNohM86FN6D23I.jpg
tt0054941;66814;Jean Seberg;https://image.tmdb.org/t/p/w500/mNW6MJ5YAiFWAnH9pCmi0PjKXc.jpg
tt0054944;64868;Donald Crisp;https://image.tmdb.org/t/p/w500/MEPq09iLEwJVrxw1T97qOILhk6.jpg
tt0054949;10421;Jacques Dufilho;https://image.tmdb.org/t/p/w500/7CK8OE5ww4AOdH61M1jVMZeimjE.jpg
tt0054953;10911;David Niven;https://image.tmdb.org/t/p/w500/ioW2DU6T2HPvTdqUSaLLQmGPb38.jpg
tt0054968;190474;Richard Todd;https://image.tmdb.org/t/p/w500/3HRtRwg4PB3IeYkco9bXsQ6XBUr.jpg
tt0054989;34768;Steve McQueen;https://image.tmdb.org/t/p/w500/mhHk4NRPXEJLL0SySheXZAArp5w.jpg
tt0054991;93892;Don Murray;https://image.tmdb.org/t/p/w500/r8Vm1MZSLeZ0iGnG8UoD3gOIlm.jpg
tt0054997;990;Paul Newman;https://image.tmdb.org/t/p/w500/bP2fByqNR7BorsUNuD6nSm0u2vJ.jpg
tt0055019;79827;William Shatner;https://image.tmdb.org/t/p/w500/puzpe91Lh0CzdRKg9iYilQsjoYk.jpg
tt0055020;133482;Bill Travers;https://image.tmdb.org/t/p/w500/5gySMnRgoxnlcUGMHYtcdQXKMHP.jpg
tt0055024;54195;Pauline Murray;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0055029;79299;Marc Cassot;https://image.tmdb.org/t/p/w500/4S9P6Vdls0BPIpr4SH0EyDy9TDj.jpg
tt0055030;424290;Nigel Patrick;https://image.tmdb.org/t/p/w500/sFm8kb8DGb1G88J9Z2eFs5Wo3Po.jpg
tt0055031;821;Spencer Tracy;https://image.tmdb.org/t/p/w500/aUZUlQjiWvl23stKXzxycb31sen.jpg
tt0055032;1628;Jeanne Moreau;https://image.tmdb.org/t/p/w500/lsIlRbcStJev5n1mypIeUUYKWuy.jpg
tt0055034;83472;Jill Ireland;https://image.tmdb.org/t/p/w500/rbu61vKkPU7tlMNsCWTTQDSIpv0.jpg
tt0055047;36362;Jeffrey Hunter;https://image.tmdb.org/t/p/w500/xbL9FuZ7hFPzNUAy7p6aNQTNVxr.jpg
tt0055069;28333;Jerry Lewis;https://image.tmdb.org/t/p/w500/3TpijSL83yJYvEurLjCnIU44Fr9.jpg
tt0055070;65912;Pascale Audret;https://image.tmdb.org/t/p/w500/eSROl612Yrws8H2kawMXnAxYbAb.jpg
tt0055073;46757;Rock Hudson;https://image.tmdb.org/t/p/w500/6DQsctwdw7vC3asZMTCpH88OE1S.jpg
tt0055074;96912;Robert Mitchum;https://image.tmdb.org/t/p/w500/l0It7MePd9cwgqHR3JQAYD6YMg9.jpg
tt0055082;63892;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0055087;76748;Jean-Claude Brialy;https://image.tmdb.org/t/p/w500/8eAz3iwsHLWRstqasUxdd8KnuPR.jpg
tt0055093;40641;Anouk Aimée;https://image.tmdb.org/t/p/w500/v537GNBKbRJAW0dqVu5BiEChqu0.jpg
tt0055098;194806;Kenneth More;https://image.tmdb.org/t/p/w500/tS9iGQkclmBi4rvK0B6EEvhBbhc.jpg
tt0055100;40894;Rock Hudson;https://image.tmdb.org/t/p/w500/6DQsctwdw7vC3asZMTCpH88OE1S.jpg
tt0055118;3556;John Davis Chandler;https://image.tmdb.org/t/p/w500/wyWeZ4fr1RCNtq8EDCxQiXfDdn8.jpg
tt0055124;158800;Rosalind Russell;https://image.tmdb.org/t/p/w500/rM7cjXZv9ikJ3QOOqK2muzMhHsE.jpg
tt0055133;92301;Kenneth More;https://image.tmdb.org/t/p/w500/tS9iGQkclmBi4rvK0B6EEvhBbhc.jpg
tt0055134;83781;Jeffrey Hunter;https://image.tmdb.org/t/p/w500/xbL9FuZ7hFPzNUAy7p6aNQTNVxr.jpg
tt0055146;153652;Maria Schell;https://image.tmdb.org/t/p/w500/i0QsCrmweTR1mdm3ElgzjOUdKSQ.jpg
tt0055152;72693;Vincent Price;https://image.tmdb.org/t/p/w500/7JIv7U5kwveryP7hrPYgHlKea4d.jpg
tt0055156;176804;Terry-Thomas;https://image.tmdb.org/t/p/w500/NKPVvPZy9NNYES1fhwuhLquHhI.jpg
tt0055167;408744;Dawn Addams;https://image.tmdb.org/t/p/w500/jdkF0IUkajyfcyKtD1OB3RqC2M4.jpg
tt0055178;325439;Donald O'Connor;https://image.tmdb.org/t/p/w500/sV7Dx16wcajPsxJItmW5dX4axoW.jpg
tt0055182;95363;Jean Marais;https://image.tmdb.org/t/p/w500/cixkEqevNXJVy7u666VcgyrdQSZ.jpg
tt0055184;11536;Clark Gable;https://image.tmdb.org/t/p/w500/qD6WJzydym7n7fCeL9PGnHe1aEV.jpg
tt0055191;333252;Paul Meurisse;https://image.tmdb.org/t/p/w500/i9YSdeQDiMGoN12aZwsPIwh0tjs.jpg
tt0055194;251967;Jean Desailly;https://image.tmdb.org/t/p/w500/fMR14DvAHQE0Ruv34alWv49VNKV.jpg
tt0055197;64276;Ron Randell;https://image.tmdb.org/t/p/w500/xeLep7t85yDghTDqpOwHTKmQsf4.jpg
tt0055198;39410;Furankî Sakai;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0055205;750;Margaret Rutherford;https://image.tmdb.org/t/p/w500/zZM981QxW0bkNxBvYRGECLUDpVu.jpg
tt0055207;18993;Michael Craig;https://image.tmdb.org/t/p/w500/uJcPCgWxNkJPY07DtO2bHtjpF5m.jpg
tt0055214;99372;Gary Cooper;https://image.tmdb.org/t/p/w500/9qVldt5g8g3lQBu81nd05Hg2MNP.jpg
tt0055234;169618;Peter Finch;https://image.tmdb.org/t/p/w500/uwIimbLsEGMkqsEGtYCSKXoWZag.jpg
tt0055244;204198;Laurent Terzieff;https://image.tmdb.org/t/p/w500/4eXa5yge4u73t90Ah4ybIiZlopr.jpg
tt0055253;55863;Danny Kaye;https://image.tmdb.org/t/p/w500/a4ciX3nsLZWCNj8BAKsW3hkC6cr.jpg
tt0055256;430;James Cagney;https://image.tmdb.org/t/p/w500/haDKecHGGb1qh8gAoR3ExiJlujn.jpg
tt0055257;18647;Marlon Brando;https://image.tmdb.org/t/p/w500/iyO183LVAJ0I4ZkNibINPjfAjCP.jpg
tt0055262;190520;Alfred Lynch;https://image.tmdb.org/t/p/w500/m19o8GXzVpl8fyxI7xWoEUzpDAE.jpg
tt0055270;186682;Tony Curtis;https://image.tmdb.org/t/p/w500/6Pj1XkYdI5Wc40Jl0UxJk8PPwlY.jpg
tt0055277;19186;Hayley Mills;https://image.tmdb.org/t/p/w500/ktiKpWhBy1O4F9DtB1YxUf3uGA1.jpg
tt0055279;28284;Claudette Colbert;https://image.tmdb.org/t/p/w500/hGXgVxZCMliuHZhVTg2q2UAgrmI.jpg
tt0055283;60759;Michael Craig;https://image.tmdb.org/t/p/w500/uJcPCgWxNkJPY07DtO2bHtjpF5m.jpg
tt0055292;346810;Alain Dekok;https://image.tmdb.org/t/p/w500/t6pjb4X8GxV6eR9T4SRfn6tLrHo.jpg
tt0055302;79716;Ken Scott;https://image.tmdb.org/t/p/w500/9lheGlZV67V67sVyjEDBGtkPYni.jpg
tt0055307;110493;Fred Astaire;https://image.tmdb.org/t/p/w500/6gw9PCrKi19I5QOwjEPaOYW9uLI.jpg
tt0055308;65610;Pierre Brasseur;https://image.tmdb.org/t/p/w500/n15deEWYZZrzbaozdGSL9kxl8lI.jpg
tt0055312;248;Glenn Ford;https://image.tmdb.org/t/p/w500/d6Vk69m5NAgMSgo4LmDm748wwm7.jpg
tt0055318;76868;Audie Murphy;https://image.tmdb.org/t/p/w500/1ljBPY1utBfHSYiT1KZc9rFfBud.jpg
tt0055329;116719;Henry Silva;https://image.tmdb.org/t/p/w500/lPXDv2K8tkFMnEQsDGmeIMSPxiq.jpg
tt0055336;75066;Jean Gabin;https://image.tmdb.org/t/p/w500/pmFuOVTQvYdgmN7cYOuyJHPfMRt.jpg
tt0055340;373281;Michèle Morgan;https://image.tmdb.org/t/p/w500/o0ZfgK6GxHCNTgTPQOzyiktvKcY.jpg
tt0055346;215857;Brigitte Juslin;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0055350;268809;Thomas Holtzmann;https://image.tmdb.org/t/p/w500/eO7HRAynS3Gekl3ms7JQNq0ZifI.jpg
tt0055353;29478;Sidney Poitier;https://image.tmdb.org/t/p/w500/fhMiCe3ScxBGKEX6Y6flEJm7iHd.jpg
tt0055364;198904;Ellie Lambeti;https://image.tmdb.org/t/p/w500/lJE1jvPEcbIJkHCNdnyoUWCZGoP.jpg
tt0055365;64236;Lilli Palmer;https://image.tmdb.org/t/p/w500/n34gwTvKpvHF1r8KMrjtxMdK0N7.jpg
tt0055366;486309;Annie Girardot;https://image.tmdb.org/t/p/w500/e9OM5HIjcpojNCMlQe1AWog50T6.jpg
tt0055370;111017;Carol Lynley;https://image.tmdb.org/t/p/w500/kIs3zLyRkIFvcsWXlOzoExx4UDI.jpg
tt0055374;109203;David Janssen;https://image.tmdb.org/t/p/w500/jCINgUrQcyV7w3C1LSg81Io2QEX.jpg
tt0055382;36731;Vivien Leigh;https://image.tmdb.org/t/p/w500/h1hS5o0cKXF2g9Wjej0RtibMPT0.jpg
tt0055383;111024;Peter Ustinov;https://image.tmdb.org/t/p/w500/brhFhJxwk0zgSB2P2oqMTDOVbmJ.jpg
tt0055395;303373;Marie Laforêt;https://image.tmdb.org/t/p/w500/8y9gJDW8m5cXbdLvAgnThaYzQ3h.jpg
tt0055402;210808;Lee Remick;https://image.tmdb.org/t/p/w500/1MJSujFXBM3Rrq14FrLOXh2bq7a.jpg
tt0055418;267768;Helmut Wildt;https://image.tmdb.org/t/p/w500/gvpBqWXt9KkzuErPzyhjwVAnkCO.jpg
tt0055421;111037;Debbie Reynolds;https://image.tmdb.org/t/p/w500/9Z9DQqNztKlinANGGgD5dQODtlr.jpg
tt0055422;87323;Stewart Granger;https://image.tmdb.org/t/p/w500/1DDF3dXe7nKVWqGX9HEvQyMHaHr.jpg
tt0055423;37487;Richard Widmark;https://image.tmdb.org/t/p/w500/fvR0fQcGTVzmHZUGfPocqT6pRgJ.jpg
tt0055436;93767;Patricia Owens;https://image.tmdb.org/t/p/w500/sIWUitlqck6PKoEUU0hziHV07nU.jpg
tt0055453;74529;Angie Dickinson;https://image.tmdb.org/t/p/w500/5OmGKBhCTz7nobyMOPfaxs2F9n3.jpg
tt0055464;82944;Carroll Baker;https://image.tmdb.org/t/p/w500/ui9gwewS5Ofb2sop0ZWN9G8Yako.jpg
tt0055471;28569;Natalie Wood;https://image.tmdb.org/t/p/w500/6me9oS7GV1VjejWV61XD6y7fVA1.jpg
tt0055473;245061;Broderick Crawford;https://image.tmdb.org/t/p/w500/p7Afi6SPUywhigbFCx1GIJJXNIP.jpg
tt0055489;94917;Laurence Harvey;https://image.tmdb.org/t/p/w500/l9iSQUawIByUjpLg5SI03oOpd64.jpg
tt0055490;94092;Troy Donahue;https://image.tmdb.org/t/p/w500/uA02pDqGnuISqTXmsmLMiNWcl8h.jpg
tt0055503;62392;Sandra Dee;https://image.tmdb.org/t/p/w500/aBZ6rrTznd032S0P68xSHfLGlGZ.jpg
tt0055506;25062;Rita Tushingham;https://image.tmdb.org/t/p/w500/sEI6flS4X82MdzIBTwOXjVXuoFK.jpg
tt0055512;562532;Nadine Alari;https://image.tmdb.org/t/p/w500/mblEt6viLnvo7uoDBd6BNnOFP3d.jpg
tt0055520;102174;Frank Latimore;https://image.tmdb.org/t/p/w500/4yKBJYFW9hXhNZE3qxlKkJzCDtF.jpg
tt0055524;78038;Richard Boone;https://image.tmdb.org/t/p/w500/sIyo1Clu2Voavfz1NyhkXjaCCiK.jpg
tt0055526;46521;Jean-Pierre Talbot;https://image.tmdb.org/t/p/w500/do84frFDWCg7y9rkTIlMaH0yGyq.jpg
tt0055534;75752;Bobby Darin;https://image.tmdb.org/t/p/w500/2IsNBGiXSnPkxlj39zFXOknuJpu.jpg
tt0055538;78312;Bourvil;https://image.tmdb.org/t/p/w500/h9eYqmgnBhRoccnTFKo0Y05dI8b.jpg
tt0055539;93427;Kirk Douglas;https://image.tmdb.org/t/p/w500/t94It9bPI6uBvNuuQlQipyYyURC.jpg
tt0055544;253158;Rory Calhoun;https://image.tmdb.org/t/p/w500/3ZQP79a5QzY8xRwMttRAtjjNDYF.jpg
tt0055547;115949;Curd Jürgens;https://image.tmdb.org/t/p/w500/ewM6Zh2XGxFuxQ2Ec8zBKJWn4Cq.jpg
tt0055548;4153;Gérard Barray;https://image.tmdb.org/t/p/w500/mkdYGZprcyfiWxZniSYCcRwh4iu.jpg
tt0055549;105596;Gérard Barray;https://image.tmdb.org/t/p/w500/mkdYGZprcyfiWxZniSYCcRwh4iu.jpg
tt0055557;248469;Shirley MacLaine;https://image.tmdb.org/t/p/w500/mpW9c34IAFPW0ODuKR8J0FAqN5i.jpg
tt0055558;32634;James Stewart;https://image.tmdb.org/t/p/w500/jam9DRhOuKomlr0vUXTamPoxPdk.jpg
tt0055567;64099;Juliette Mayniel;https://image.tmdb.org/t/p/w500/htiS5uSUn8MPCRjhDP4xPv9MyOt.jpg
tt0055569;62876;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0055571;28699;Cliff Robertson;https://image.tmdb.org/t/p/w500/8pH2RWCPtXKzT9P33MbzgnzPlF0.jpg
tt0055572;31522;Anna Karina;https://image.tmdb.org/t/p/w500/oSYtIsMpV8sZD6opNrOnWsspR0D.jpg
tt0055593;120555;James Robertson Justice;https://image.tmdb.org/t/p/w500/u0fYhKndmqr99KGV6SOhjXuMOnX.jpg
tt0055597;43028;Dirk Bogarde;https://image.tmdb.org/t/p/w500/f0S6MxxcYb367KtnXWTH8DoWHMt.jpg
tt0055599;48196;Brigitte Bardot;https://image.tmdb.org/t/p/w500/xitdKLPSsavii74yGJ73cwMzBOC.jpg
tt0055601;4497;Silvia Pinal;https://image.tmdb.org/t/p/w500/xesRBK4nS3JV4Jwe8ro53pZIQ5E.jpg
tt0055605;258915;Francis Blanche;https://image.tmdb.org/t/p/w500/tqHH6RNErwSPk8avbIzQKkQPc7e.jpg
tt0055608;2160;Walter Pidgeon;https://image.tmdb.org/t/p/w500/bzSDciaTy9vshH4Rguyu5elcSR7.jpg
tt0055614;1725;Natalie Wood;https://image.tmdb.org/t/p/w500/6me9oS7GV1VjejWV61XD6y7fVA1.jpg
tt0055618;34282;Alan Bates;https://image.tmdb.org/t/p/w500/w1ewomnpyqnft4uyNz24Dk12gYg.jpg
tt0055623;32825;Elvis Presley;https://image.tmdb.org/t/p/w500/psf1wJUw48ALsfV3tN31FX0mDW5.jpg
tt0055626;115494;Cliff Richard;https://image.tmdb.org/t/p/w500/6GFjqrMxg1DNV6AU7HHn00p6wdj.jpg
tt0055627;40643;David McLean;https://image.tmdb.org/t/p/w500/sToB3tdWLtJowlG2QQIfN4JsYOl.jpg
tt0055632;194146;Fredric March;https://image.tmdb.org/t/p/w500/285cjPToJMXn0ALimtQoqofgM2G.jpg
tt0055633;86616;Burt Lancaster;https://image.tmdb.org/t/p/w500/hQBgFAdk1BrSum7LN4B67m3gj0U.jpg
tt0055651;261319;Jean-Claude Brialy;https://image.tmdb.org/t/p/w500/8eAz3iwsHLWRstqasUxdd8KnuPR.jpg
tt0055716;2217;Armin Mueller-Stahl;https://image.tmdb.org/t/p/w500/yDT9hMg3osAbiWl5YZXTYG4SmGj.jpg
tt0055718;134834;Alan Ladd;https://image.tmdb.org/t/p/w500/uGB0o5okVhsS7ogtwwEXmbtRF2k.jpg
tt0055719;19972;Richard Egan;https://image.tmdb.org/t/p/w500/bPbmahXgD1FWuvg9htLtKF9kdWd.jpg
tt0055725;408753;Magali Noël;https://image.tmdb.org/t/p/w500/mEFJnEVJ3MVOFrQLD40a8HMPr4O.jpg
tt0055728;17185;Franchot Tone;https://image.tmdb.org/t/p/w500/dI6TE8qane88wOkZGG6alMFjpcu.jpg
tt0055738;86240;Eva Marie Saint;https://image.tmdb.org/t/p/w500/eVkxf868DqzVn9HIlSJHUhRoGA7.jpg
tt0055740;103706;Vincent Winter;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0055747;8773;Jean-Pierre Léaud;https://image.tmdb.org/t/p/w500/zkWjuuyncnHfYpkUfEguwTTRntb.jpg
tt0055759;4719;Jean-Claude Brialy;https://image.tmdb.org/t/p/w500/8eAz3iwsHLWRstqasUxdd8KnuPR.jpg
tt0055774;24248;Anthony Quinn;https://image.tmdb.org/t/p/w500/aBxjWWvZR63rTQfrtBPiI0CbGKA.jpg
tt0055790;396269;Lilli Palmer;https://image.tmdb.org/t/p/w500/n34gwTvKpvHF1r8KMrjtxMdK0N7.jpg
tt0055793;61871;Walter Pidgeon;https://image.tmdb.org/t/p/w500/bzSDciaTy9vshH4Rguyu5elcSR7.jpg
tt0055796;5334;Terence Stamp;https://image.tmdb.org/t/p/w500/ept9urkuhPbGndVXkERw39R9oid.jpg
tt0055797;42991;Doris Day;https://image.tmdb.org/t/p/w500/jZ23zCJ5zB1RI4uM8eXbyllr01h.jpg
tt0055798;898;Burt Lancaster;https://image.tmdb.org/t/p/w500/hQBgFAdk1BrSum7LN4B67m3gj0U.jpg
tt0055807;103709;Fred MacMurray;https://image.tmdb.org/t/p/w500/lxxixlFMNH0JuA9K0K3mJmigYcc.jpg
tt0055809;35057;Kim Novak;https://image.tmdb.org/t/p/w500/xvIOwqOD1BXkpFZEwzkb6aamaEL.jpg
tt0055813;320544;John Ireland;https://image.tmdb.org/t/p/w500/bvwphkKbqBzAYopNBTdzrbkPRmF.jpg
tt0055824;11349;Gregory Peck;https://image.tmdb.org/t/p/w500/2Ojm5IwpTF5qdMTjEmdBh8UZM6K.jpg
tt0055827;43000;Jean-Pierre Cassel;https://image.tmdb.org/t/p/w500/iCZ9CFw55lwdERGuIEFrkpOdaBi.jpg
tt0055831;26190;Sidney James;https://image.tmdb.org/t/p/w500/cjldtyJMt8J0nuWwVIuBSn0o70w.jpg
tt0055832;26866;Jean-Paul Belmondo;https://image.tmdb.org/t/p/w500/hXAM7zTXGWVAv0VLGGrnxAJJbca.jpg
tt0055841;118955;Efrem Zimbalist Jr.;https://image.tmdb.org/t/p/w500/d1xwCJUtKxddiO3r1WAZQehd0is.jpg
